owner_id,age,gender,city_district,quarter,primary_breed,is_hybrid,secondary_breed,is_secondary_hybrid,breed_type,dog_yob,dog_gender,dog_color,dog_dob
70296,51-60,w,7,74,Mischling klein,NA,NA,NA,K,2010,w,weiss/beige,2010-03-06
70577,51-60,w,3,34,Mischling klein,NA,NA,NA,K,2003,w,schwarz,2003-06-06
70788,31-40,m,7,71,Mops,NA,Beagle,NA,K,2014,w,braun,2014-05-06
70793,71-80,m,11,115,Soft Coated Wheaten Terrier,NA,NA,NA,I,2012,m,beige,2012-01-06
71024,61-70,w,7,74,Lagotto Romagnolo,NA,NA,NA,I,2012,w,bianco-aranico,2012-09-06
71119,51-60,w,11,115,Chihuahua,NA,Prager Rattler,NA,K,2010,m,black/tan,2010-08-06
71119,51-60,w,11,115,Prager Rattler,NA,Chihuahua,NA,K,2010,w,black/tan,2010-04-06
71119,51-60,w,11,115,Zwergpinscher,NA,NA,NA,K,2003,w,black/tan,2003-02-06
71142,51-60,w,7,71,Canaan Dog,NA,NA,NA,I,2008,m,schwarz,2008-12-06
71555,61-70,m,7,71,Mischling klein,NA,NA,NA,K,2009,m,schwarz schimmel,2009-11-06
71670,61-70,m,7,71,Deutscher Schäfer,NA,NA,NA,I,2012,w,braun,2012-07-06
71757,41-50,m,4,42,Bouvier,NA,NA,NA,I,2012,m,gestromt,2012-01-06
71761,41-50,m,9,92,Jack Russel Terrier,NA,NA,NA,K,2010,m,tricolor,2010-10-06
71893,41-50,w,6,63,Border Collie,NA,NA,NA,I,2012,w,tricolor,2012-03-06
71915,71-80,w,1,13,Mischling klein,NA,NA,NA,K,2002,m,grau,2002-06-06
71991,41-50,m,6,63,Border Collie,NA,NA,NA,I,2015,m,schwarz/weiss,2015-05-06
72136,61-70,m,7,72,Labrador Retriever,NA,NA,NA,I,2007,m,choco,2007-01-06
72580,41-50,m,10,102,Prager Rattler,NA,NA,NA,K,2013,m,hellbraun,2013-09-06
72580,41-50,m,10,102,Prager Rattler,NA,NA,NA,K,2013,m,braun,2013-08-06
80007,71-80,m,11,111,Labrador Retriever,NA,NA,NA,I,2006,m,blondfarben,2006-04-06
80011,41-50,w,12,123,Papillon,Mischling,NA,NA,K,2001,w,schwarz,2001-02-06
80011,41-50,w,12,123,Malteser,Mischling,NA,NA,K,2004,m,weiss,2004-12-06
80011,41-50,w,12,123,Yorkshire Terrier,NA,NA,NA,K,2009,m,tricolor,2009-11-06
80011,41-50,w,12,123,Jura Laufhund,Mischling,NA,NA,I,2003,m,schwarz/braun/weiss,2003-07-06
80017,61-70,m,6,61,Spanischer Wasserhund,NA,NA,NA,I,2004,w,braun/weiss,2004-01-06
80017,61-70,m,6,61,Labrador Retriever,NA,NA,NA,I,2006,w,schwarz,2006-10-06
80021,41-50,w,11,111,Labrador Retriever,NA,NA,NA,I,2011,w,schwarz,2011-03-06
80023,71-80,m,11,111,Border Collie,NA,NA,NA,I,2010,m,tricolor,2010-06-06
80028,41-50,w,10,101,Border Collie,NA,Deutscher Schäfer,NA,I,2015,w,tricolor,2015-05-06
80056,81-90,m,7,74,Labrador Retriever,NA,NA,NA,I,2006,w,schwarz,2006-01-06
80059,71-80,w,12,123,Französische Bulldogge,NA,NA,NA,K,2007,w,weiss,2007-09-06
80068,51-60,m,9,91,Bayerischer Gebirgsschweisshund,NA,NA,NA,I,2011,m,hirschrot mit Maske,2011-08-06
80096,51-60,w,11,111,Malteser,NA,NA,NA,K,2004,m,weiss,2004-04-06
80097,61-70,m,6,61,Jack Russel Terrier,NA,NA,NA,K,2006,m,schwarz/weiss,2006-02-06
80099,71-80,m,12,123,Pinscher,NA,NA,NA,K,2002,m,rot,2002-12-06
80106,61-70,w,9,91,Labrador Retriever,NA,Golden Retriever,NA,I,2009,m,schwarz,2009-11-06
80127,41-50,w,10,101,American Bulldog,NA,NA,NA,I,2005,w,weiss,2005-07-06
80143,81-90,w,9,92,Yorkshire Terrier,NA,NA,NA,K,2007,w,schwarz/braun,2007-01-06
80157,71-80,w,11,111,Mischling klein,NA,NA,NA,K,2003,w,braun/weiss,2003-10-06
80162,51-60,m,12,123,Parson Jack Russell Terrier,NA,NA,NA,K,2008,m,weiss/rot,2008-03-06
